session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,299.99969999999996,4.999994999999999,0,0.0,attending,affective,5,2.1666645,1.0000010000010002,0.7222222222222223,0.19230769230769232,0.08333325
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,4,2.5666640999999997,0.8000008000008001,0.8555555555555556,0.15384615384615385,0.09871784999999998
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,8,10.7666559,1.6000016000016002,3.5888888888888895,0.3076923076923077,0.41410215
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,299.99969999999996,4.999994999999999,0,0.0,escape,affective,11,12.9333204,2.2000022000022,4.311111111111112,0.4230769230769231,0.49743539999999997
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,29,,5.800005800005801,,1.1153846153846154,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,18,,3.6000036000036006,,0.6923076923076923,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,299.99969999999996,4.999994999999999,0,0.0,attending,affective,4,1.6666649999999998,0.8000008000008001,0.5555555555555556,0.14285714285714285,0.05952374999999999
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,7,10.5666561,1.4000014000014003,3.5222222222222226,0.25,0.377380575
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,2,4.699995299999999,0.40000040000040005,1.5666666666666667,0.07142857142857142,0.167856975
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,299.99969999999996,4.999994999999999,0,0.0,escape,affective,16,21.0999789,3.2000032000032004,7.033333333333335,0.5714285714285714,0.753570675
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,21,,4.200004200004201,,0.75,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,28,,5.600005600005601,,1.0,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,299.99969999999996,4.999994999999999,0,0.0,attending,affective,15,16.1333172,3.0000030000030002,5.377777777777779,0.6818181818181818,0.7333326
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,9,6.1999938,1.8000018000018003,2.066666666666667,0.4090909090909091,0.2818179
