mouse,behaviour,stimulus,n_deliv_day1,n_deliv_day2,rate_day1,rate_day2,rate_ratio,p_rate,rr_lo,rr_hi,p_day1,p_day2,delta,odds_ratio,ci_lo,ci_hi,p_fisher,min_detectable_delta,q_fisher,q_rate,change_index,change_index_lo,change_index_hi
M3,escape,Mild touch,24,17,0.25,0.29411764705882354,1.1764705882352942,0.7695096485714417,0.3837477286229927,3.7185830762782155,0.25,0.29411764705882354,0.04411764705882354,0.7985257985257985,0.20840047515805535,3.059702481137156,1.0,0.25,1.0,0.8248929783540944,1.1764705882352942,0.3837477286229927,3.7185830762782155
M3,escape,Pin prick,22,16,0.09090909090909091,0.25,2.75,0.19813244605144864,0.5273828867279204,11.615137984483447,0.09090909090909091,0.25,0.1590909090909091,0.33875338753387535,0.061974827008759864,1.8516204579232793,0.21702507461021395,0.39,0.3125161074387081,0.25308889094163145,2.75,0.5273828867279204,11.615137984483447
M3,flinch,ALL,91,71,0.7802197802197802,1.4225352112676057,1.8232493552866496,0.0025947894574448556,1.344368177204567,2.4624525148203906,0.3956043956043956,0.676056338028169,0.2804519424237734,0.31865886505061763,0.16704299715679927,0.6078882323934318,0.00048109897294680874,0.2,0.00222045679821604,0.006985971616197688,1.8232493552866496,1.344368177204567,2.4624525148203906
M3,flinch,Heat,20,21,1.5,2.238095238095238,1.492063492063492,0.30307256711649755,0.9412253608830673,2.3373046435655715,0.85,0.7619047619047619,-0.08809523809523812,1.6666666666666667,0.37207992091324543,7.465540658469039,0.6965164038334769,0.38,0.7985538387899735,0.37002864236480737,1.492063492063492,0.9412253608830673,2.3373046435655715
M3,flinch,Light touch,25,17,0.52,0.5882352941176471,1.1312217194570136,0.3339327481534021,0.5106125869067032,2.5621332911544252,0.2,0.4117647058823529,0.2117647058823529,0.375609756097561,0.0995254845338032,1.4175533988759574,0.17438630894674625,0.41,0.2572912754951994,0.40026185566332445,1.1312217194570136,0.5106125869067032,2.5621332911544252
M3,flinch,Mild touch,24,17,0.2916666666666667,0.8823529411764706,3.0252100840336134,0.007380400561049859,1.2201382263871559,6.97680326356768,0.16666666666666666,0.6470588235294118,0.48039215686274517,0.12407211028632026,0.03052871338552986,0.5042429517582382,0.0028274893229678255,0.4,0.008626238612444213,0.01722093464244967,3.0252100840336134,1.2201382263871559,6.97680326356768
M3,flinch,Pin prick,22,16,0.9545454545454546,1.8125,1.8988095238095237,0.042486177167493686,1.0822052012556809,3.2889925637517963,0.45454545454545453,0.875,0.42045454545454547,0.14482758620689656,0.030036189667341985,0.6983252522646696,0.015679534798817663,0.37,0.03564725572106831,0.07081029527915614,1.8988095238095237,1.0822052012556809,3.2889925637517963
M3,guarding,ALL,91,71,1.010989010989011,0.4788732394366197,0.4736680955296999,0.03084646957461675,0.3233336956062733,0.7067565559275444,0.42857142857142855,0.30985915492957744,-0.11871227364185111,1.6552380952380952,0.8665951878858614,3.1615836208500805,0.14262729945638064,0.21,0.2175670669673603,0.055082981383244196,0.4736680955296999,0.3233336956062733,0.7067565559275444
M3,guarding,Heat,20,21,1.6,1.0,0.625,0.9116015205788774,0.3653694503697135,1.0864240422570843,0.45,0.6190476190476191,0.16904761904761906,0.5201288244766505,0.15440863305667987,1.7520652096709877,0.35429812471653466,0.36,0.4588033269710521,0.927501547100602,0.625,0.3653694503697135,1.0864240422570843
M3,guarding,Light touch,25,17,1.12,0.0,0.0,0.0010624082031230019,0.001575068995791669,0.4226032965325685,0.48,0.0,-0.48,32.407407407407405,1.7573999782315475,597.6101444626906,0.0004988089794914094,0.36,0.0022229783470327632,0.003372903613896155,0.0,0.001575068995791669,0.4226032965325685
M3,guarding,Mild touch,24,17,0.9583333333333334,0.0,0.0,0.005415404418878967,0.0018244105117619723,0.49454561896865895,0.375,0.0,-0.375,21.451612903225808,1.1513281973762213,399.68768001907364,0.005466788008508161,0.32,0.014686893157186106,0.013162441295886377,0.0,0.0018244105117619723,0.49454561896865895
M3,guarding,Pin prick,22,16,0.4090909090909091,0.8125,1.986111111111111,0.14219242671563428,0.8519958450665368,4.48113725045384,0.4090909090909091,0.5625,0.15340909090909088,0.5555555555555556,0.15647118275958932,1.9725164075921633,0.5118090475250605,0.35,0.6267049561531354,0.19440370840028126,1.986111111111111,0.8519958450665368,4.48113725045384
M3,lickbite,ALL,91,71,0.6483516483516484,0.2112676056338028,0.3258534256385772,0.00019375025112359473,0.19092148085458643,0.58390306889966,0.37362637362637363,0.09859154929577464,-0.275034824330599,5.16,2.170481812230165,12.267138038186213,5.190776213756583e-05,0.2,0.00035936143018314805,0.0009687512556179736,0.3258534256385772,0.19092148085458643,0.58390306889966
M3,lickbite,Heat,20,21,1.25,0.7142857142857143,0.5714285714285714,0.3609021152502043,0.307926518589191,1.0883218423396384,0.55,0.3333333333333333,-0.21666666666666673,2.3403508771929826,0.6833220197427694,8.01560914199695,0.2146030074677081,0.36,0.3115204947111892,0.4292825563056306,0.5714285714285714,0.307926518589191,1.0883218423396384
M3,lickbite,Light touch,25,17,0.12,0.0,0.0,0.15107752741136674,0.010851096582016629,4.067358616311649,0.12,0.0,-0.12,5.444444444444445,0.263479499540463,112.50201765352081,0.259581881533101,0.39,0.3594210667381399,0.2019313116997358,0.0,0.010851096582016629,4.067358616311649
M3,lickbite,Mild touch,24,17,0.5833333333333334,0.0,0.0,0.029650985433395078,0.0029039030823329297,0.8161059180083555,0.25,0.0,-0.25,12.297297297297296,0.6437580920208779,234.90737078488021,0.03268668095368995,0.25,0.0653733619073799,0.05349404588499112,0.0,0.0029039030823329297,0.8161059180083555
M3,lickbite,Pin prick,22,16,0.7727272727272727,0.0,0.0,0.00010672411977232779,0.002362412303432945,0.6533014345954886,0.6363636363636364,0.0,-0.6363636363636364,56.294117647058826,2.981444058977326,1062.9170358299189,3.435628950046414e-05,0.33,0.00024736528440334185,0.0005659612412168898,0.0,0.002362412303432945,0.6533014345954886
M3,withdrawal,ALL,91,71,2.076923076923077,1.5492957746478873,0.7459572248304642,0.019119563540936996,0.59108498999232,0.944979274611825,0.9120879120879121,0.8169014084507042,-0.09518650363720782,2.266968325791855,0.9025513358819249,5.694020036125511,0.09861602742052553,0.09,0.16285215537334488,0.03890608860074389,0.7459572248304642,0.59108498999232,0.944979274611825
M3,withdrawal,Heat,20,21,2.9,1.7619047619047619,0.6075533661740559,0.026994915410031756,0.4051534268200391,0.9199255658453775,1.0,0.9523809523809523,-0.04761904761904767,3.0,0.11531622311250415,78.04626059613025,1.0,0.28,1.0,0.05079688383608126,0.6075533661740559,0.4051534268200391,0.9199255658453775
M3,withdrawal,Light touch,25,17,1.6,1.0588235294117647,0.6617647058823529,0.16361600906687668,0.387563189100003,1.164321894104176,0.84,0.7058823529411765,-0.13411764705882345,2.102222222222222,0.5042669606449046,8.763886227947728,0.4463289200131305,0.4,0.5618126265899545,0.2136776237813688,0.6617647058823529,0.387563189100003,1.164321894104176
M3,withdrawal,Mild touch,24,17,2.25,1.7647058823529411,0.7843137254901961,0.15856263347563093,0.507199173725701,1.2307016346485706,1.0,0.7647058823529411,-0.23529411764705888,16.333333333333332,0.8161434794475115,326.87607570959574,0.023501530561864322,0.32,0.0491892500132044,0.21008234676610854,0.7843137254901961,0.507199173725701,1.2307016346485706
M3,withdrawal,Pin prick,22,16,1.6818181818181819,1.5625,0.9290540540540541,1.0,0.5653598291126194,1.5463160892986876,0.8181818181818182,0.8125,-0.005681818181818232,1.0658436213991769,0.22326293371418965,5.088272407687669,1.0,0.42,1.0,1.0,0.9290540540540541,0.5653598291126194,1.5463160892986876
