session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery,base,delta
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,guarding,affective,1,0.999999,0.2000002000002,0.3333333333333333,0.0588235294117647,0.0588234705882352,0.0,0.2000002000002
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,escape,affective,1,1.5999983999999998,0.2000002000002,0.5333333333333333,0.0588235294117647,0.0941175529411764,0.2000002000002,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,6,,1.2000012000012,,0.3529411764705882,,0.0,1.2000012000012
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,0.0,,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block2_Mild touch,stimulus,2,2,Mild touch,18,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block2_Mild touch,stimulus,2,2,Mild touch,18,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block2_Mild touch,stimulus,2,2,Mild touch,18,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block2_Mild touch,stimulus,2,2,Mild touch,18,299.9997,4.999994999999999,0,0.0,escape,affective,2,5.5999944,0.4000004000004,1.8666666666666671,0.1111111111111111,0.3111108,0.2000002000002,0.2000002000002
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block2_Mild touch,stimulus,2,2,Mild touch,18,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,8,,1.6000016000016002,,0.4444444444444444,,0.0,1.6000016000016002
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block2_Mild touch,stimulus,2,2,Mild touch,18,299.9997,4.999994999999999,0,0.0,flinch,reflexive,4,,0.8000008000008001,,0.2222222222222222,,0.0,0.8000008000008001
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block3_Pin prick,stimulus,3,3,Pin prick,19,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block3_Pin prick,stimulus,3,3,Pin prick,19,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block3_Pin prick,stimulus,3,3,Pin prick,19,299.9997,4.999994999999999,0,0.0,guarding,affective,3,3.0999969,0.6000006000006001,1.0333333333333334,0.1578947368421052,0.1631577315789473,0.0,0.6000006000006001
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block3_Pin prick,stimulus,3,3,Pin prick,19,299.9997,4.999994999999999,0,0.0,escape,affective,2,4.0999959,0.4000004000004,1.3666666666666667,0.1052631578947368,0.2157892578947368,0.2000002000002,0.2000002000002
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block3_Pin prick,stimulus,3,3,Pin prick,19,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,17,,3.4000034000034005,,0.8947368421052632,,0.0,3.4000034000034005
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block3_Pin prick,stimulus,3,3,Pin prick,19,299.9997,4.999994999999999,0,0.0,flinch,reflexive,16,,3.2000032000032004,,0.8421052631578947,,0.0,3.2000032000032004
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,attending,affective,7,4.4666622,1.6112548081857545,1.7135549872122764,0.5,0.3190473,0.0,1.6112548081857545
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,lickbite,affective,1,1.6999983,0.2301792583122506,0.6521739130434782,0.0714285714285714,0.12142845,0.0,0.2301792583122506
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,guarding,affective,2,1.2333321,0.4603585166245013,0.4731457800511509,0.1428571428571428,0.08809515,0.0,0.4603585166245013
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,escape,affective,3,5.699994299999999,0.690537774936752,2.186700767263427,0.2142857142857142,0.4071424499999999,0.2000002000002,0.4905375749365519
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,withdrawal,reflexive,14,,3.222509616371509,,1.0,,0.0,3.222509616371509
9,F3,F,Day2 drug,Post-treatment,30.00003000003,50426,0.0,1680.8649858,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,flinch,reflexive,16,,3.68286813299601,,1.1428571428571428,,0.0,3.68286813299601
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.9997,4.999994999999999,0,0.0,attending,affective,1,0.8999990999999999,0.2000002000002,0.3,0.0833333333333333,0.074999925,0.0,0.2000002000002
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.9997,4.999994999999999,0,0.0,escape,affective,1,0.7333326,0.2000002000002,0.2444444444444444,0.0833333333333333,0.06111105,1.2000012000012,-1.000001000001
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,2,,0.4000004000004,,0.1666666666666666,,0.0,0.4000004000004
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.9997,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,0.0,,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.9997,4.999994999999999,0,0.0,attending,affective,3,6.1333272,0.6000006000006001,2.0444444444444447,0.1875,0.38333295,0.0,0.6000006000006001
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.9997,4.999994999999999,0,0.0,escape,affective,2,1.8666648,0.4000004000004,0.6222222222222222,0.125,0.11666655,1.2000012000012,-0.8000008000007999
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,14,,2.800002800002801,,0.875,,0.0,2.800002800002801
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.9997,4.999994999999999,0,0.0,flinch,reflexive,9,,1.8000018000018003,,0.5625,,0.0,1.8000018000018003
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.9997,4.999994999999999,0,0.0,lickbite,affective,1,0.6999993,0.2000002000002,0.2333333333333334,0.0526315789473684,0.0368420684210526,0.0,0.2000002000002
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.9997,4.999994999999999,0,0.0,guarding,affective,1,0.2999997,0.2000002000002,0.1,0.0526315789473684,0.0157894578947368,0.0,0.2000002000002
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.9997,4.999994999999999,0,0.0,escape,affective,1,0.7333326,0.2000002000002,0.2444444444444444,0.0526315789473684,0.0385964526315789,1.2000012000012,-1.000001000001
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,13,,2.6000026000026004,,0.6842105263157895,,0.0,2.6000026000026004
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.9997,4.999994999999999,0,0.0,flinch,reflexive,8,,1.6000016000016002,,0.4210526315789473,,0.0,1.6000016000016002
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.9997,4.999994999999999,0,0.0,escape,affective,1,1.7333316,0.2000002000002,0.5777777777777778,0.0588235294117647,0.1019606823529411,1.2000012000012,-1.000001000001
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,9,,1.8000018000018003,,0.5294117647058824,,0.0,1.8000018000018003
10,M1,M,Day2 drug,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.9997,4.999994999999999,0,0.0,flinch,reflexive,1,,0.2000002000002,,0.0588235294117647,,0.0,0.2000002000002
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block1_Heat,stimulus,1,1,Heat,19,299.9997,4.999994999999999,0,0.0,attending,affective,2,1.8999981,0.4000004000004,0.6333333333333334,0.1052631578947368,0.0999998999999999,0.0,0.4000004000004
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block1_Heat,stimulus,1,1,Heat,19,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block1_Heat,stimulus,1,1,Heat,19,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block1_Heat,stimulus,1,1,Heat,19,299.9997,4.999994999999999,0,0.0,escape,affective,3,5.333328,0.6000006000006001,1.777777777777778,0.1578947368421052,0.2807014736842105,1.4000014000014005,-0.8000008000008004
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block1_Heat,stimulus,1,1,Heat,19,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,10,,2.0000020000020005,,0.5263157894736842,,0.0,2.0000020000020005
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block1_Heat,stimulus,1,1,Heat,19,299.9997,4.999994999999999,0,0.0,flinch,reflexive,6,,1.2000012000012,,0.3157894736842105,,0.0,1.2000012000012
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block2_Pin prick,stimulus,2,2,Pin prick,17,299.9997,4.999994999999999,0,0.0,attending,affective,5,3.33333,1.0000010000010002,1.1111111111111112,0.2941176470588235,0.1960782352941176,0.0,1.0000010000010002
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block2_Pin prick,stimulus,2,2,Pin prick,17,299.9997,4.999994999999999,0,0.0,lickbite,affective,1,0.2999997,0.2000002000002,0.1,0.0588235294117647,0.0176470411764705,0.0,0.2000002000002
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block2_Pin prick,stimulus,2,2,Pin prick,17,299.9997,4.999994999999999,0,0.0,guarding,affective,1,0.999999,0.2000002000002,0.3333333333333333,0.0588235294117647,0.0588234705882352,0.0,0.2000002000002
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block2_Pin prick,stimulus,2,2,Pin prick,17,299.9997,4.999994999999999,0,0.0,escape,affective,3,3.1333302,0.6000006000006001,1.0444444444444445,0.1764705882352941,0.1843135411764705,1.4000014000014005,-0.8000008000008004
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block2_Pin prick,stimulus,2,2,Pin prick,17,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,12,,2.4000024000024003,,0.7058823529411765,,0.0,2.4000024000024003
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block2_Pin prick,stimulus,2,2,Pin prick,17,299.9997,4.999994999999999,0,0.0,flinch,reflexive,3,,0.6000006000006001,,0.1764705882352941,,0.0,0.6000006000006001
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block3_Mild touch,stimulus,3,3,Mild touch,15,299.9997,4.999994999999999,0,0.0,attending,affective,1,1.8999981,0.2000002000002,0.6333333333333334,0.0666666666666666,0.12666654,0.0,0.2000002000002
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block3_Mild touch,stimulus,3,3,Mild touch,15,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block3_Mild touch,stimulus,3,3,Mild touch,15,299.9997,4.999994999999999,0,0.0,guarding,affective,1,1.8333315,0.2000002000002,0.6111111111111112,0.0666666666666666,0.1222220999999999,0.0,0.2000002000002
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block3_Mild touch,stimulus,3,3,Mild touch,15,299.9997,4.999994999999999,0,0.0,escape,affective,2,2.9333304,0.4000004000004,0.977777777777778,0.1333333333333333,0.19555536,1.4000014000014005,-1.0000010000010005
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block3_Mild touch,stimulus,3,3,Mild touch,15,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,9,,1.8000018000018003,,0.6,,0.0,1.8000018000018003
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block3_Mild touch,stimulus,3,3,Mild touch,15,299.9997,4.999994999999999,0,0.0,flinch,reflexive,2,,0.4000004000004,,0.1333333333333333,,0.0,0.4000004000004
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block4_Light touch,stimulus,4,4,Light touch,19,299.9997,4.999994999999999,0,0.0,attending,affective,2,2.0999979,0.4000004000004,0.7000000000000001,0.1052631578947368,0.1105262052631578,0.0,0.4000004000004
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block4_Light touch,stimulus,4,4,Light touch,19,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block4_Light touch,stimulus,4,4,Light touch,19,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block4_Light touch,stimulus,4,4,Light touch,19,299.9997,4.999994999999999,0,0.0,escape,affective,6,10.666656,1.2000012000012,3.555555555555556,0.3157894736842105,0.561402947368421,1.4000014000014005,-0.20000020000020058
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block4_Light touch,stimulus,4,4,Light touch,19,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,8,,1.6000016000016002,,0.4210526315789473,,0.0,1.6000016000016002
11,M2,M,Day2 drug,Post-treatment,30.00003000003,50833,0.0,1694.4316388999998,block4_Light touch,stimulus,4,4,Light touch,19,299.9997,4.999994999999999,0,0.0,flinch,reflexive,4,,0.8000008000008001,,0.2105263157894736,,0.0,0.8000008000008001
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,attending,affective,3,3.7666629,0.6000006000006001,1.2555555555555555,0.1764705882352941,0.2215684058823529,0.0,0.6000006000006001
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,escape,affective,3,4.9666617,0.6000006000006001,1.6555555555555557,0.1764705882352941,0.2921565705882352,1.4000014000014005,-0.8000008000008004
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,11,,2.2000022000022,,0.6470588235294118,,0.0,2.2000022000022
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block1_Light touch,stimulus,1,1,Light touch,17,299.9997,4.999994999999999,0,0.0,flinch,reflexive,5,,1.0000010000010002,,0.2941176470588235,,0.0,1.0000010000010002
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block2_Mild touch,stimulus,2,2,Mild touch,17,299.9997,4.999994999999999,0,0.0,attending,affective,3,1.5666650999999998,0.6000006000006001,0.5222222222222223,0.1764705882352941,0.0921567705882352,0.0,0.6000006000006001
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block2_Mild touch,stimulus,2,2,Mild touch,17,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block2_Mild touch,stimulus,2,2,Mild touch,17,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block2_Mild touch,stimulus,2,2,Mild touch,17,299.9997,4.999994999999999,0,0.0,escape,affective,2,1.1333322,0.4000004000004,0.3777777777777777,0.1176470588235294,0.0666665999999999,1.4000014000014005,-1.0000010000010005
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block2_Mild touch,stimulus,2,2,Mild touch,17,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,13,,2.6000026000026004,,0.7647058823529411,,0.0,2.6000026000026004
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block2_Mild touch,stimulus,2,2,Mild touch,17,299.9997,4.999994999999999,0,0.0,flinch,reflexive,8,,1.6000016000016002,,0.4705882352941176,,0.0,1.6000016000016002
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block3_Heat,stimulus,3,3,Heat,21,299.9997,4.999994999999999,0,0.0,attending,affective,7,10.1666565,1.4000014000014005,3.3888888888888893,0.3333333333333333,0.4841265,0.0,1.4000014000014005
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block3_Heat,stimulus,3,3,Heat,21,299.9997,4.999994999999999,0,0.0,lickbite,affective,8,4.7333286,1.6000016000016002,1.577777777777778,0.3809523809523809,0.2253966,0.0,1.6000016000016002
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block3_Heat,stimulus,3,3,Heat,21,299.9997,4.999994999999999,0,0.0,guarding,affective,9,5.0333283,1.8000018000018003,1.677777777777778,0.4285714285714285,0.2396823,0.0,1.8000018000018003
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block3_Heat,stimulus,3,3,Heat,21,299.9997,4.999994999999999,0,0.0,escape,affective,8,9.5999904,1.6000016000016002,3.2,0.3809523809523809,0.4571423999999999,1.4000014000014005,0.2000002000001997
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block3_Heat,stimulus,3,3,Heat,21,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,41,,8.2000082000082,,1.9523809523809523,,0.0,8.2000082000082
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block3_Heat,stimulus,3,3,Heat,21,299.9997,4.999994999999999,0,0.0,flinch,reflexive,29,,5.800005800005801,,1.380952380952381,,0.0,5.800005800005801
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block4_Pin prick,stimulus,4,4,Pin prick,16,280.3997196,4.673328659999999,0,0.0,attending,affective,6,6.6333267,1.283881455065478,2.3656680932001906,0.375,0.41458291875,0.0,1.283881455065478
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block4_Pin prick,stimulus,4,4,Pin prick,16,280.3997196,4.673328659999999,0,0.0,lickbite,affective,1,0.7999991999999999,0.213980242510913,0.2853067047075606,0.0625,0.0499999499999999,0.0,0.213980242510913
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block4_Pin prick,stimulus,4,4,Pin prick,16,280.3997196,4.673328659999999,0,0.0,guarding,affective,3,2.999997,0.641940727532739,1.0699001426533523,0.1875,0.1874998125,0.0,0.641940727532739
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block4_Pin prick,stimulus,4,4,Pin prick,16,280.3997196,4.673328659999999,0,0.0,escape,affective,1,0.5333327999999999,0.213980242510913,0.1902044698050404,0.0625,0.0333332999999999,1.4000014000014005,-1.1860211574904875
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block4_Pin prick,stimulus,4,4,Pin prick,16,280.3997196,4.673328659999999,0,0.0,withdrawal,reflexive,13,,2.781743152641869,,0.8125,,0.0,2.781743152641869
12,M3,M,Day2 drug,Post-treatment,30.00003000003,50677,0.0,1689.2316440999998,block4_Pin prick,stimulus,4,4,Pin prick,16,280.3997196,4.673328659999999,0,0.0,flinch,reflexive,17,,3.637664122685521,,1.0625,,0.0,3.637664122685521
