session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,1,1.1999988,0.20000020000020002,0.4,0.08333333333333333,0.09999989999999999
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,2,1.999998,0.40000040000040005,0.6666666666666667,0.16666666666666666,0.1666665
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.99969999999996,4.999994999999999,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,12,,2.4000024000024003,,1.0,
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,10,,2.0000020000020005,,0.8333333333333334,
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.99969999999996,4.999994999999999,0,0.0,attending,affective,4,2.7666638999999997,0.8000008000008001,0.9222222222222223,0.3076923076923077,0.2128203
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,4,1.2999987,0.8000008000008001,0.43333333333333335,0.3076923076923077,0.0999999
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,4,5.0999948999999996,0.8000008000008001,1.7000000000000002,0.3076923076923077,0.39230729999999997
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.99969999999996,4.999994999999999,0,0.0,escape,affective,1,0.8999990999999999,0.20000020000020002,0.30000000000000004,0.07692307692307693,0.06923069999999999
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,14,,2.8000028000028006,,1.0769230769230769,
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,12,,2.4000024000024003,,0.9230769230769231,
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.99969999999996,4.999994999999999,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,8,,1.6000016000016002,,0.4444444444444444,
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,0.0,
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,attending,affective,2,4.0333293,0.40788619986444596,1.3709494674824383,0.14285714285714285,0.28809495
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,lickbite,affective,1,0.19999979999999998,0.20394309993222298,0.06798096532970767,0.07142857142857142,0.014285699999999998
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,guarding,affective,3,3.1666635,0.6118292997966689,1.0763652843870382,0.21428571428571427,0.22619024999999998
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,withdrawal,reflexive,9,,1.8354878993900068,,0.6428571428571429,
8,F2,F,2,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,flinch,reflexive,3,,0.6118292997966689,,0.21428571428571427,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,1,1.6666649999999998,0.20000020000020002,0.5555555555555556,,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block1_Light touch,stimulus,1,1,Light touch,17,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block1_Light touch,stimulus,1,1,Light touch,17,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block1_Light touch,stimulus,1,1,Light touch,17,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,1,0.999999,0.20000020000020002,0.33333333333333337,0.058823529411764705,0.05882347058823529
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block1_Light touch,stimulus,1,1,Light touch,17,299.99969999999996,4.999994999999999,0,0.0,escape,affective,1,1.5999983999999998,0.20000020000020002,0.5333333333333333,0.058823529411764705,0.09411755294117646
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block1_Light touch,stimulus,1,1,Light touch,17,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,6,,1.2000012000012001,,0.35294117647058826,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block1_Light touch,stimulus,1,1,Light touch,17,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,0.0,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block2_Mild touch,stimulus,2,2,Mild touch,18,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block2_Mild touch,stimulus,2,2,Mild touch,18,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block2_Mild touch,stimulus,2,2,Mild touch,18,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block2_Mild touch,stimulus,2,2,Mild touch,18,299.99969999999996,4.999994999999999,0,0.0,escape,affective,2,5.5999944,0.40000040000040005,1.8666666666666671,0.1111111111111111,0.3111108
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block2_Mild touch,stimulus,2,2,Mild touch,18,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,8,,1.6000016000016002,,0.4444444444444444,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block2_Mild touch,stimulus,2,2,Mild touch,18,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,4,,0.8000008000008001,,0.2222222222222222,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block3_Pin prick,stimulus,3,3,Pin prick,19,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block3_Pin prick,stimulus,3,3,Pin prick,19,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block3_Pin prick,stimulus,3,3,Pin prick,19,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,3,3.0999969,0.6000006000006001,1.0333333333333334,0.15789473684210525,0.16315773157894736
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block3_Pin prick,stimulus,3,3,Pin prick,19,299.99969999999996,4.999994999999999,0,0.0,escape,affective,2,4.0999959,0.40000040000040005,1.3666666666666667,0.10526315789473684,0.21578925789473682
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block3_Pin prick,stimulus,3,3,Pin prick,19,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,17,,3.4000034000034005,,0.8947368421052632,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block3_Pin prick,stimulus,3,3,Pin prick,19,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,16,,3.2000032000032004,,0.8421052631578947,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,attending,affective,7,4.4666622,1.6112548081857545,1.7135549872122764,0.5,0.3190473
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,lickbite,affective,1,1.6999982999999999,0.23017925831225064,0.6521739130434782,0.07142857142857142,0.12142845
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,guarding,affective,2,1.2333321,0.4603585166245013,0.4731457800511509,0.14285714285714285,0.08809515
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,escape,affective,3,5.699994299999999,0.690537774936752,2.186700767263427,0.21428571428571427,0.40714244999999993
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,withdrawal,reflexive,14,,3.222509616371509,,1.0,
9,F3,F,2,Post-treatment,30.00003000003,50426,0.0,1680.8649857999999,block4_Heat,stimulus,4,4,Heat,14,260.666406,4.3444401,0,0.0,flinch,reflexive,16,,3.6828681329960102,,1.1428571428571428,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,6,10.0333233,1.2000012000012001,3.3444444444444446,,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.99969999999996,4.999994999999999,0,0.0,attending,affective,1,0.8999990999999999,0.20000020000020002,0.30000000000000004,0.08333333333333333,0.074999925
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.99969999999996,4.999994999999999,0,0.0,escape,affective,1,0.7333326,0.20000020000020002,0.24444444444444446,0.08333333333333333,0.06111105
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,2,,0.40000040000040005,,0.16666666666666666,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block1_Light touch,stimulus,1,1,Light touch,12,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,0.0,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.99969999999996,4.999994999999999,0,0.0,attending,affective,3,6.1333272,0.6000006000006001,2.0444444444444447,0.1875,0.38333295
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.99969999999996,4.999994999999999,0,0.0,escape,affective,2,1.8666648,0.40000040000040005,0.6222222222222222,0.125,0.11666655
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,14,,2.8000028000028006,,0.875,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block2_Pin prick,stimulus,2,2,Pin prick,16,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,9,,1.8000018000018003,,0.5625,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,1,0.6999993,0.20000020000020002,0.2333333333333334,0.05263157894736842,0.03684206842105263
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,1,0.2999997,0.20000020000020002,0.1,0.05263157894736842,0.01578945789473684
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.99969999999996,4.999994999999999,0,0.0,escape,affective,1,0.7333326,0.20000020000020002,0.24444444444444446,0.05263157894736842,0.038596452631578945
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,13,,2.6000026000026004,,0.6842105263157895,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block3_Heat,stimulus,3,3,Heat,19,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,8,,1.6000016000016002,,0.42105263157894735,
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
10,M1,M,2,Post-treatment,30.00003000003,50899,0.0,1696.6316367,block4_Mild touch,stimulus,4,4,Mild touch,17,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0
