session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,359.99964,5.999994,0,0.0,attending,affective,5,2.7999972,0.8333341666675,0.7777777777777779,0.3333333333333333,0.18666648
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,359.99964,5.999994,0,0.0,lickbite,affective,37,21.666645,6.1666728333395,6.018518518518518,2.466666666666667,1.444443
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,359.99964,5.999994,0,0.0,guarding,affective,8,3.6333297,1.333334666668,1.0092592592592593,0.5333333333333333,0.24222198
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,359.99964,5.999994,0,0.0,escape,affective,38,27.7999722,6.333339666673,7.722222222222221,2.533333333333333,1.85333148
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,359.99964,5.999994,0,0.0,withdrawal,reflexive,35,,5.8333391666725,,2.3333333333333335,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,359.99964,5.999994,0,0.0,flinch,reflexive,2,,0.333333666667,,0.13333333333333333,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,353.33297999999996,5.888882999999999,0,0.0,attending,affective,4,0.6999993,0.6792459622648304,0.19811320754716985,0.13333333333333333,0.02333331
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,353.33297999999996,5.888882999999999,0,0.0,lickbite,affective,8,6.333327,1.3584919245296607,1.7924528301886793,0.26666666666666666,0.2111109
